"feature_x","feature_y","nearest_x","nearest_y","distance","distance_2","n","X","Y","bnk_height","Beach","WideBeach","Exposure","bathymetry","roads","PermStruc","PublicRamp","RiparianLU","canal","SandSpit","Structure","offshorest","SAV","marsh_all","tribs","defended","rd_pstruc","lowBnkStrc","ShlType","Fetch_","selectThis","StrucList","Response","study","angle","SMMv5Def","forestshl","SL_Length","SL_Lgth_mi","City","Point_Type","Edge_Type","Hard_Mater","Adj_LU","Erosion","Owner","Adj_H1","V_Type1","Hab_W1","Adj_H2","V_Type2","Hab_W2","Adj_H3","V_Type3","Hab_W3","Adj_H4","V_Type4","Hab_W4","IT_Width","Rest_Opp","Slope","X3_m_depth","X5_m_depth","X0yster_Pre","Seagrass_P","Hardened_1","Erosion_2","WTLD_VEG_3","Slope_4","X10th","X20th","X30th","X40th","X50th","X60th","X70th","X80th","X90th","X99th","Length","MANGROVE","predicted","geometry"
525683.7437893,3183553.66306054,525683.7437893,3183553.66306054,251082,0,1,-80.73774001,28.77937325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",255.408315824967,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"MF",0,3,"W",0,0,NA,NA,NA,8,"N",0.05,10,15,"N","Y",1,0,0,0,0.000265,0.000774,0.001582,0.00285,0.00518,0.007942,0.011901,0.016089,0.023303,0.044566,2525.28334285,80,-0.134039315234576,c(525683.743789301, 3183553.66306054)
525605.589505153,3183602.66723605,525605.589505153,3183602.66723605,251193,1.16415e-10,1,-80.73878573,28.7820905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",318.493175924442,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",2,"PUB","V",0,3,"V",0,2,"W",0,0,NA,NA,NA,5,"N",0.1,11,17,"N","Y",1,1,0,0,0.000255,0.000634,0.001247,0.002341,0.003778,0.00557,0.008424,0.012239,0.018099,0.040404,270.817597233,90,-0.0483664270626764,c(525605.589505152, 3183602.66723605)
525589.227382155,3183707.53792656,525589.227382155,3183707.53792656,251304,0,1,-80.73878573,28.7820905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",4.25461663407897,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",2,"PUB","V",0,3,"V",0,2,"W",0,0,NA,NA,NA,5,"N",0.1,11,17,"N","Y",1,1,0,0,0.000255,0.000634,0.001247,0.002341,0.003778,0.00557,0.008424,0.012239,0.018099,0.040404,270.817597233,90,0.0166926219052735,c(525589.227382155, 3183707.53792656)
525627.242732836,3183810.90757152,525627.242732836,3183810.90757152,251415,0,1,-80.73878573,28.7820905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",28.9219381304385,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",2,"PUB","V",0,3,"V",0,2,"W",0,0,NA,NA,NA,5,"N",0.1,11,17,"N","Y",1,1,0,0,0.000255,0.000634,0.001247,0.002341,0.003778,0.00557,0.008424,0.012239,0.018099,0.040404,270.817597233,90,0.0115855704957838,c(525627.242732836, 3183810.90757152)
525693.188315334,3183899.94351429,525693.188315334,3183899.94351429,251526,0,1,-80.73939359,28.78506482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",39.8713045607209,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.1,5,10,"N","Y",1,0,0,0,0.000494,0.00111,0.002105,0.004134,0.006857,0.014053,0.018206,0.027255,0.040855,0.063079,184.737447154,80,-0.156276869608407,c(525693.188315334, 3183899.94351429)
525775.378050015,3183963.81068076,525775.378050015,3183963.81068076,251637,0,1,-80.73939359,28.78506482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",23.6460472292202,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.1,5,10,"N","Y",1,0,0,0,0.000494,0.00111,0.002105,0.004134,0.006857,0.014053,0.018206,0.027255,0.040855,0.063079,1758.38265895,80,-0.152917638921914,c(525775.378050016, 3183963.81068075)
525870.95431943,3184005.15295562,525870.95431943,3184005.15295562,251748,0,1,-80.73939359,28.78506482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",74.5500377615075,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.1,5,10,"N","Y",1,0,0,0,0.000494,0.00111,0.002105,0.004134,0.006857,0.014053,0.018206,0.027255,0.040855,0.063079,1758.38265895,80,-0.163456654949046,c(525870.95431943, 3184005.15295562)
525978.419629618,3184026.08979342,525978.419629618,3184026.08979342,251859,0,1,-80.73939359,28.78506482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",49.7059232190634,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.1,5,10,"N","Y",1,0,0,0,0.000494,0.00111,0.002105,0.004134,0.006857,0.014053,0.018206,0.027255,0.040855,0.063079,1758.38265895,80,-0.158313000814963,c(525978.419629618, 3184026.08979342)
526013.808349086,3184088.25546619,526013.808349086,3184088.25546619,251970,0,1,-80.73939359,28.78506482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",334.205817032596,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.1,5,10,"N","Y",1,0,0,0,0.000494,0.00111,0.002105,0.004134,0.006857,0.014053,0.018206,0.027255,0.040855,0.063079,1758.38265895,80,-0.217215041878256,c(526013.808349087, 3184088.25546619)
526067.016956574,3184108.86237426,526067.016956574,3184108.86237426,252081,0,1,-80.73939359,28.78506482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",357.069400723766,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.1,5,10,"N","Y",1,0,0,0,0.000494,0.00111,0.002105,0.004134,0.006857,0.014053,0.018206,0.027255,0.040855,0.063079,1758.38265895,80,-0.221948652592059,c(526067.016956574, 3184108.86237426)
526011.030341169,3184191.44833534,526011.030341169,3184191.44833534,252192,1.16415e-10,1,-80.73939359,28.78506482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",332.673077439104,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.1,5,10,"N","Y",1,0,0,0,0.000494,0.00111,0.002105,0.004134,0.006857,0.014053,0.018206,0.027255,0.040855,0.063079,1758.38265895,80,-0.216897707874138,c(526011.030341169, 3184191.44833534)
525978.463577007,3184291.8651419,525978.463577007,3184291.8651419,252303,0,1,-80.73939359,28.78506482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",359.871827283098,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.1,5,10,"N","Y",1,0,0,0,0.000494,0.00111,0.002105,0.004134,0.006857,0.014053,0.018206,0.027255,0.040855,0.063079,1758.38265895,80,-0.222528858939632,c(525978.463577007, 3184291.8651419)
526008.180149569,3184396.42174306,526008.180149569,3184396.42174306,252414,0,1,-80.73939359,28.78506482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",10.9482479093928,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.1,5,10,"N","Y",1,0,0,0,0.000494,0.00111,0.002105,0.004134,0.006857,0.014053,0.018206,0.027255,0.040855,0.063079,1758.38265895,80,-0.150288723012932,c(526008.180149569, 3184396.42174306)
526023.05055093,3184482.32781501,526023.05055093,3184482.32781501,252525,0,1,-80.73939359,28.78506482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",52.7545919567317,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.1,5,10,"N","Y",1,0,0,0,0.000494,0.00111,0.002105,0.004134,0.006857,0.014053,0.018206,0.027255,0.040855,0.063079,1758.38265895,80,-0.158944188436046,c(526023.05055093, 3184482.32781501)
526000.001210119,3184567.13947775,526000.001210119,3184567.13947775,252636,0,1,-80.73939359,28.78506482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",355.995002182313,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.1,5,10,"N","Y",1,0,0,0,0.000494,0.00111,0.002105,0.004134,0.006857,0.014053,0.018206,0.027255,0.040855,0.063079,1758.38265895,80,-0.221726212203211,c(526000.001210119, 3184567.13947775)
525948.580485586,3184528.47953602,525948.580485586,3184528.47953602,252747,0,1,-80.73939359,28.78506482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",185.462419491772,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.1,5,10,"N","Y",1,0,0,0,0.000494,0.00111,0.002105,0.004134,0.006857,0.014053,0.018206,0.027255,0.040855,0.063079,1758.38265895,80,-0.186419635973516,c(525948.580485586, 3184528.47953602)
525923.793244359,3184422.30902174,525923.793244359,3184422.30902174,252858,1.16415e-10,1,-80.73939359,28.78506482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",205.537273845785,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.1,5,10,"N","Y",1,0,0,0,0.000494,0.00111,0.002105,0.004134,0.006857,0.014053,0.018206,0.027255,0.040855,0.063079,1758.38265895,80,-0.190575876173291,c(525923.793244359, 3184422.30902174)
525902.175382448,3184316.23418977,525902.175382448,3184316.23418977,252969,0,1,-80.73939359,28.78506482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",186.156294870406,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.1,5,10,"N","Y",1,0,0,0,0.000494,0.00111,0.002105,0.004134,0.006857,0.014053,0.018206,0.027255,0.040855,0.063079,1758.38265895,80,-0.186563293939419,c(525902.175382448, 3184316.23418977)
525900.387947005,3184215.01069234,525900.387947005,3184215.01069234,253080,0,1,-80.73939359,28.78506482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",207.73229808624,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.1,5,10,"N","Y",1,0,0,0,0.000494,0.00111,0.002105,0.004134,0.006857,0.014053,0.018206,0.027255,0.040855,0.063079,1758.38265895,80,-0.191030327688942,c(525900.387947005, 3184215.01069234)
525861.694577217,3184158.08899739,525861.694577217,3184158.08899739,253191,0,1,-80.73939359,28.78506482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",119.449682748905,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.1,5,10,"N","Y",1,0,0,0,0.000494,0.00111,0.002105,0.004134,0.006857,0.014053,0.018206,0.027255,0.040855,0.063079,1758.38265895,80,-0.172752548516263,c(525861.694577217, 3184158.08899739)
525805.563619133,3184128.79721442,525805.563619133,3184128.79721442,253302,0,1,-80.73939359,28.78506482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",254.029993369807,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.1,5,10,"N","Y",1,0,0,0,0.000494,0.00111,0.002105,0.004134,0.006857,0.014053,0.018206,0.027255,0.040855,0.063079,1758.38265895,80,-0.200615669574925,c(525805.563619133, 3184128.79721442)
525708.931660361,3184138.31612791,525708.931660361,3184138.31612791,253413,0,1,-80.73939359,28.78506482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",305.991817014019,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.1,5,10,"N","Y",1,0,0,0,0.000494,0.00111,0.002105,0.004134,0.006857,0.014053,0.018206,0.027255,0.040855,0.063079,238.87098482,80,-0.211373696331944,c(525708.931660362, 3184138.3161279)
525629.06419252,3184197.86700404,525629.06419252,3184197.86700404,253524,1.16415e-10,1,-80.73939359,28.78506482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",311.31373193991,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.1,5,10,"N","Y",1,0,0,0,0.000494,0.00111,0.002105,0.004134,0.006857,0.014053,0.018206,0.027255,0.040855,0.063079,238.87098482,80,-0.212475530316127,c(525629.064192521, 3184197.86700404)
525566.62016665,3184274.13237864,525566.62016665,3184274.13237864,253635,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",352.700787134248,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,1229.54950208,80,-0.0311389962260621,c(525566.62016665, 3184274.13237864)
525513.31603471,3184363.15172484,525513.31603471,3184363.15172484,253746,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",359.874118901182,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,1229.54950208,80,-0.0326241422366033,c(525513.316034709, 3184363.15172484)
525477.707419617,3184456.66907504,525477.707419617,3184456.66907504,253857,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",283.545634589695,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,1229.54950208,80,-0.0168213120247899,c(525477.707419617, 3184456.66907504)
525420.974078674,3184546.43694877,525420.974078674,3184546.43694877,253968,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",318.496359930771,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,1229.54950208,80,-0.024057409837119,c(525420.974078675, 3184546.43694877)
525364.742683849,3184633.12329944,525364.742683849,3184633.12329944,254079,1.16415e-10,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",321.629442871763,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,1229.54950208,80,-0.0247060743324595,c(525364.742683849, 3184633.12329944)
525327.233284753,3184733.85946332,525327.233284753,3184733.85946332,254190,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",347.454901057008,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,1229.54950208,80,-0.0300529030363844,c(525327.233284754, 3184733.85946332)
525343.656210839,3184838.60612779,525343.656210839,3184838.60612779,254301,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",37.5001517167866,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,1229.54950208,80,0.0341192382206054,c(525343.656210841, 3184838.60612779)
525435.072322919,3184886.94215726,525435.072322919,3184886.94215726,254412,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",77.08310764129,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,1229.54950208,80,0.0259240966899034,c(525435.072322918, 3184886.94215726)
525513.760621819,3184887.41611192,525513.760621819,3184887.41611192,254523,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",96.1432732803281,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,1229.54950208,80,0.0219779347279604,c(525513.760621818, 3184887.41611192)
525620.70670492,3184913.02366663,525620.70670492,3184913.02366663,254634,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",74.0298533608862,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,1229.54950208,80,0.0265562336885868,c(525620.70670492, 3184913.02366663)
525645.628206439,3185002.56274997,525645.628206439,3185002.56274997,254745,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",314.920381186292,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,1229.54950208,80,-0.023317049466416,c(525645.628206439, 3185002.56274997)
525656.386570127,3175644.40454515,525656.386570127,3175644.40454515,254856,0,1,-80.73818123,28.70734898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",80.5376777629036,NA,NA,NA,NA,"Merritt Island","TR","SM",NA,"P",3,"PUB","V",0,3,"V",0,1,"W",0,0,NA,NA,NA,4,"N",0.1,10,20,"N","N",1,0,0,0,0.000683,0.000932,0.002409,0.002839,0.005337,0.007289,0.015743,0.031764,0.059317,0.095761,278.357110703,80,-0.184100868445334,c(525656.386570127, 3175644.40454515)
525758.099484296,3175680.6615605,525758.099484296,3175680.6615605,254967,0,1,-80.73818123,28.70734898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",99.8658069272955,NA,NA,NA,NA,"Merritt Island","TR","SM",NA,"P",3,"PUB","V",0,3,"V",0,1,"W",0,0,NA,NA,NA,4,"N",0.1,10,20,"N","N",1,0,0,0,0.000683,0.000932,0.002409,0.002839,0.005337,0.007289,0.015743,0.031764,0.059317,0.095761,278.357110703,80,-0.1881025088061,c(525758.099484296, 3175680.6615605)
525844.958843432,3175688.26275523,525844.958843432,3175688.26275523,255078,1.16415e-10,1,-80.73818123,28.70734898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",333.434948804995,NA,NA,NA,NA,"Merritt Island","TR","SM",NA,"P",3,"PUB","V",0,3,"V",0,1,"W",0,0,NA,NA,NA,4,"N",0.1,10,20,"N","N",1,0,0,0,0.000683,0.000932,0.002409,0.002839,0.005337,0.007289,0.015743,0.031764,0.059317,0.095761,278.357110703,80,-0.236459993238117,c(525844.958843432, 3175688.26275523)
525782.472807579,3175776.68427759,525782.472807579,3175776.68427759,255189,1.16415e-10,1,-80.7353266,28.70841566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",319.39870535025,NA,NA,NA,NA,"Merritt Island","TR","SM",NA,"P",3,"PUB","V",0,3,"V",0,1,"W",0,0,NA,NA,NA,4,"N",0.1,10,20,"N","N",1,0,0,0,0.000582,0.001227,0.002036,0.003344,0.004731,0.007991,0.014261,0.026303,0.05705,0.098439,131.951354887,80,-0.216879690224249,c(525782.472807579, 3175776.68427759)
525777.031467652,3175876.6588491,525777.031467652,3175876.6588491,255300,0,1,-80.7353266,28.70841566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",326.309932483214,NA,NA,NA,NA,"Merritt Island","TR","SM",NA,"P",3,"PUB","V",0,3,"V",0,1,"W",0,0,NA,NA,NA,4,"N",0.1,10,20,"N","N",1,0,0,0,0.000582,0.001227,0.002036,0.003344,0.004731,0.007991,0.014261,0.026303,0.05705,0.098439,1606.34365856,80,-0.218310570844016,c(525777.031467652, 3175876.6588491)
525711.601115843,3175953.68184335,525711.601115843,3175953.68184335,255411,1.16415e-10,1,-80.7353266,28.70841566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",225.000000008403,NA,NA,NA,NA,"Merritt Island","TR","SM",NA,"P",3,"PUB","V",0,3,"V",0,1,"W",0,0,NA,NA,NA,4,"N",0.1,10,20,"N","N",1,0,0,0,0.000582,0.001227,0.002036,0.003344,0.004731,0.007991,0.014261,0.026303,0.05705,0.098439,1606.34365856,80,-0.197335653339612,c(525711.601115843, 3175953.68184335)
525643.407672325,3175876.58817865,525643.407672325,3175876.58817865,255522,1.16415e-10,1,-80.7353266,28.70841566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",239.656751118143,NA,NA,NA,NA,"Merritt Island","TR","SM",NA,"P",3,"PUB","V",0,3,"V",0,1,"W",0,0,NA,NA,NA,4,"N",0.1,10,20,"N","N",1,0,0,0,0.000582,0.001227,0.002036,0.003344,0.004731,0.007991,0.014261,0.026303,0.05705,0.098439,1606.34365856,80,-0.200370145001975,c(525643.407672324, 3175876.58817865)
525545.113801598,3175841.68535488,525545.113801598,3175841.68535488,255633,1.16415e-10,1,-80.7353266,28.70841566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",309.472459848898,NA,NA,NA,NA,"Merritt Island","TR","SM",NA,"P",3,"PUB","V",0,3,"V",0,1,"W",0,0,NA,NA,NA,4,"N",0.1,10,20,"N","N",1,0,0,0,0.000582,0.001227,0.002036,0.003344,0.004731,0.007991,0.014261,0.026303,0.05705,0.098439,1606.34365856,80,-0.214824588859227,c(525545.113801598, 3175841.68535488)
